ListEntry,Name,Grade,hyperlink,NGR,Easting,Northing,lat,lon
1021726,THE RED LION PUBLIC HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021726,ST 90221 64294,390221,164294,51.377612463045516,-2.141889417138464
1021727,"9, HIGH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021727,ST 90462 63734,390462,163734,51.37258129939023,-2.1384115964644685
1021728,"53 AND 55, HIGH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021728,ST9048463833,390484,163833,51.37347184472651,-2.1380982256810133
1021729,"4,4A,6, HIGH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021729,ST9048263715,390482,163715,51.37241079801788,-2.13812375965365
1021730,"14, HIGH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021730,ST9048463748,390484,163748,51.37270755587946,-2.138095921946945
1021731,"16, HIGH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021731,ST9048663757,390486,163757,51.372788514508244,-2.1380674335602126
1021732,"39, KING STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021732,ST 90478 63472,390478,163472,51.37022576254161,-2.138174634393268
1021733,"57, KING STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021733,ST 90470 63420,390470,163420,51.36975806152182,-2.1382881460629815
1021734,TAMAREE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021734,ST 90468 63409,390468,163409,51.36965911952155,-2.1383165779052544
1021735,"6, KING STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021735,ST 90458 63536,390458,163536,51.37080088753739,-2.1384636804181767
1021736,QUAKER COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021736,ST 90453 63513,390453,163513,51.37059399482559,-2.1385348827898363
1021737,"16, KING STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021737,ST 90450 63492,390450,163492,51.37040511938509,-2.13857740810675
1021738,13a-13b and 15a-15b Lowbourne,II,https://historicengland.org.uk/listing/the-list/list-entry/1021738,ST9067263951,390665,163953,51.37455388222769,-2.135501104364367
1021739,"17, LOWBOURNE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021739,ST 90667 63963,390667,163963,51.37464383183629,-2.1354726368502743
1021740,"28A,30,32, LOWBOURNE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021740,ST9064463872,390644,163872,51.37382521004248,-2.1358006462286783
1021741,"9,11,13,15, MARKET PLACE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021741,ST9043963586,390439,163586,51.37125014589626,-2.1387379868146854
1021742,"31, MARKET PLACE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021742,ST 90435 63642,390435,163642,51.371753609314844,-2.138796974837534
1021743,THE LIMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021743,ST9050563583,390505,163583,51.3712242918821,-2.137789771340225
1021744,BAPTIST CHURCH,II,https://historicengland.org.uk/listing/the-list/list-entry/1021744,ST 90200 64286,390200,164286,51.377540163642685,-2.1421909147419984
1021745,CONIGRE FARM HOTEL,II,https://historicengland.org.uk/listing/the-list/list-entry/1021745,ST 90427 63316,390427,163316,51.36882219903871,-2.1389030151121604
1021746,"8,10,12,14, SPA ROAD",II,https://historicengland.org.uk/listing/the-list/list-entry/1021746,ST9057763531,390577,163531,51.370757940789574,-2.136754047928596
1021747,"36 AND 38, SPA ROAD",II,https://historicengland.org.uk/listing/the-list/list-entry/1021747,ST 90722 63428,390722,163428,51.369834219165035,-2.1346683254086476
1021748,EBENEZER STRICT BAPTIST CHAPEL,II,https://historicengland.org.uk/listing/the-list/list-entry/1021748,ST 90522 64036,390522,164036,51.375297789301385,-2.13755778427597
1021749,SEMINGTON AQUEDUCT,II,https://historicengland.org.uk/listing/the-list/list-entry/1021749,ST 89679 60946,389679,160947,51.34750772110819,-2.149578451686091
1021750,GARDEN WALLS AND REAR GATE PIERS AT SHAW HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021750,ST 89198 64987,389198,164987,51.38382489980615,-2.156608825956483
1021751,STABLES AT SHAW HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021751,ST 89219 65039,389219,165039,51.3842928670433,-2.1563086598883388
1021752,"GATES PIERS, GATES AND FRONT WALL AND RAILINGS TO THE OLD MALTHOUSE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021752,ST 89208 65321,389208,165321,51.38682828886548,-2.1564753888532087
1021753,CHURCH FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021753,ST 88901 65573,388901,165573,51.389088188765584,-2.160895102296466
1021754,"GARDEN GATE PIERS, GATES AND FRONT WALLS TO BEANACRE MANOR",II,https://historicengland.org.uk/listing/the-list/list-entry/1021754,ST 90079 65717,390079,165718,51.39041402917188,-2.1439698673908705
1021755,BEANACRE OLD MANOR,I,https://historicengland.org.uk/listing/the-list/list-entry/1021755,ST 90161 65783,390161,165783,51.39099992790866,-2.1427932131198
1021756,THE WALNUTS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021756,ST 90306 65958,390306,165958,51.392575983791936,-2.140714130131179
1021757,UPPER BEANACRE FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021757,ST 90496 66293,390496,166293,51.395591423205516,-2.1379924628183753
1021758,129 AND 130,II,https://historicengland.org.uk/listing/the-list/list-entry/1021758,ST 90382 66097,390382,166098,51.3938361169019,-2.1396256706508545
1021759,141 AND 142,II,https://historicengland.org.uk/listing/the-list/list-entry/1021759,ST 90266 65763,390266,165763,51.39082192814565,-2.141283613588091
1021760,"145,146,147",II,https://historicengland.org.uk/listing/the-list/list-entry/1021760,ST 90233 65721,390233,165721,51.39044370695783,-2.1417567137571094
1021761,STABLES AT BEECHFIELD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021761,ST 90373 65664,390373,165664,51.38993360636816,-2.13974311431046
1021762,WOOLMORE FARMHOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1021762,ST9162462494,391624,162494,51.361450221865255,-2.121688573667888
1021763,WHARF COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021763,ST 89909 61017,389909,161017,51.34814131522465,-2.146278063642371
1021764,"209, CORSHAM ROAD",II,https://historicengland.org.uk/listing/the-list/list-entry/1021764,ST 88853 66230,388853,166230,51.394994715748986,-2.1616057666085653
1021765,Whitley Farmhouse,II,https://historicengland.org.uk/listing/the-list/list-entry/1021765,ST 88341 66180,388341,166180,51.394534741455715,-2.168963128819005
1021766,THE MALT HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021766,ST 88668 66032,388668,166032,51.39321067822512,-2.1642584024365683
1021767,BOWERHILL LODGE FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021767,ST 91445 63311,391445,163311,51.368793696455135,-2.124279405989805
1021768,GATEPIERS TO LEFT OF BOWERHILL LODGE FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021768,ST 91429 63305,391429,163305,51.368739502066646,-2.124509097943743
1021769,OUTMARSH FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021769,ST 89888 61447,389888,161447,51.3520073539419,-2.146591949896692
1021770,SANDRIDGE LODGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021770,ST 94490 64705,394490,164705,51.38136638108468,-2.0805602684876754
1021771,SANDRIDGE TOWER,II,https://historicengland.org.uk/listing/the-list/list-entry/1021771,ST 94070 64612,394070,164612,51.38052584107846,-2.0865936087744568
1021772,401 and 402 The Spa,II,https://historicengland.org.uk/listing/the-list/list-entry/1021772,ST9141162832,391411,162832,51.36448617679238,-2.1247560846500018
1021773,"151 AND 152, WEST HILL",II,https://historicengland.org.uk/listing/the-list/list-entry/1021773,ST 87731 66400,387731,166400,51.3964999018311,-2.1777382974294954
1021774,WESTLANDS FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021774,ST 89388 66695,389388,166695,51.399186173359475,-2.153930216405315
1021775,WHITLEY HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021775,ST 88804 66559,388804,166559,51.39795197316467,-2.1623205344097722
1021776,FOREST FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021776,ST 91697 65611,391697,165611,51.3894782379287,-2.1207139521954117
1021777,Oriel House,II,https://historicengland.org.uk/listing/the-list/list-entry/1021777,ST 87222 59532,387222,159532,51.33473408632019,-2.1848053527315274
1021778,Woodcote,II,https://historicengland.org.uk/listing/the-list/list-entry/1021778,ST 87252 59041,387252,159041,51.330319853097826,-2.1843569942295913
1021779,The Lodge,II,https://historicengland.org.uk/listing/the-list/list-entry/1021779,ST 80482 65461,380482,165461,51.387852301491954,-2.281879671214528
1021780,"ANCLIFF SQUARE
CHAPEL AT NOS 1-4 THE OLD COURT",II,https://historicengland.org.uk/listing/the-list/list-entry/1021780,ST 80347 59929,380347,159929,51.33810627793608,-2.283512158542631
1021781,"Former drying house to rear of Nos 7 and 8, Ancliff Square",II,https://historicengland.org.uk/listing/the-list/list-entry/1021781,ST 80347 59873,380347,159873,51.33760274812371,-2.283509049612067
1021782,"79, Lower Westwood",II,https://historicengland.org.uk/listing/the-list/list-entry/1021782,ST 81419 59065,381419,159065,51.330373784646184,-2.268078038237793
1021783,The Cottage,II,https://historicengland.org.uk/listing/the-list/list-entry/1021783,ST 80591 59669,380591,159669,51.33577689243608,-2.2799952394242555
1021784,LOWER PAXCROFT FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021784,ST 88405 58774,388405,158774,51.327943985619655,-2.167799374618224
1021785,"209 AND 210, CHURCH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021785,ST 87292 59049,387292,159049,51.3303926899797,-2.1837831683554487
1021786,"231, CHURCH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021786,ST 87262 59304,387262,159304,51.332684890364526,-2.1842229557058808
1021787,"234, CHURCH STREET",II,https://historicengland.org.uk/listing/the-list/list-entry/1021787,ST 87269 59320,387269,159320,51.33282891536835,-2.184123057676585
1021788,"GARDEN WALLS ON NORTH, SOUTH AND EAST SIDES OF HILPERTON HOUSE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021788,ST 87217 59264,387217,159264,51.332324204310176,-2.184867418510198
1021789,PANTILES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021789,ST 87248 59490,387248,159490,51.33435702509876,-2.184430625488248
1021790,POUND FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021790,ST8646759673,386467,159673,51.335984288202965,-2.1956481898835727
1021791,WEAVERS COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021791,ST 86570 59748,386570,159748,51.33666112641756,-2.1941725181974534
1021792,CHURCH OF ST MICHAEL AND ALL ANGELS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021792,ST 87098 59234,387098,159234,51.33205174214692,-2.1865743850946027
1021793,GATE PIERS AND GATES TO CHURCHYARD AT CHURCH OF ST MICHAEL AND ALL ANGELS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021793,ST 87145 59252,387145,159252,51.3322146663624,-2.1859004314275907
1021794,HOOPER MONUMENT IN THE CHURCHYARD ABOUT 7 METRES SOUTH WEST OF TOWER OF CHURCH OF ST MICHAEL AND ALL ANGELS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021794,ST 87083 59219,387083,159219,51.331916523415885,-2.1867891370597667
1021795,LADY DOWN HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021795,ST 85201 59250,385201,159250,51.33214901511097,-2.2138033902827474
1021796,CHURCH OF ST KATHERINE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1021796,ST 86065 61603,386065,161603,51.35332837582176,-2.20149492368885
1021797,RAILED ENCLOSURE IN THE CHURCHYARD ABOUT 11 METRES NORTH OF CHURCH OF ST KATHERINE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021797,ST 86063 61622,386063,161622,51.353499167412224,-2.2015243942114693
1021798,FORSTERS COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021798,ST 86085 61560,386085,161560,51.35294222974912,-2.201206027521351
1021799,AVONVIEW FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021799,ST 86511 61362,386511,161362,51.35117224478436,-2.1950811378833683
1021800,HOLT FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021800,ST 85847 61870,385847,161870,51.355723708508386,-2.2046361164753954
1021801,ELM COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021801,ST 85932 61673,385932,161673,51.35395448559506,-2.2034075968260742
1021802,NOS 384 AND 385 (CRANMORE) WITH FRONT RAILINGS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021802,ST 85945 61655,385945,161655,51.353792960586446,-2.203220197076936
1021803,THE TOLL GATE INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021803,ST 85809 61610,385809,161610,51.35338492893627,-2.205171369443224
1021804,"60 AND 61, HAM GREEN",II,https://historicengland.org.uk/listing/the-list/list-entry/1021804,ST 85844 61657,385844,161657,51.35380841586461,-2.204670653664766
1021805,HAM HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021805,ST 85851 61664,385851,161664,51.35387153307446,-2.2045704131710067
1021806,NO 67 (MARLBOROUGH HOUSE) WITH FRONT WALLS AND RAILINGS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021806,ST 85868 61707,385868,161707,51.35425859979086,-2.2043280120981485
1021807,THE MANOR HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021807,ST 85686 62598,385686,162598,51.36226554348853,-2.206977735760368
1021808,THE OLD BEER HOUSE AT THE MANOR HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021808,ST 85676 62623,385676,162623,51.362490079791854,-2.2071223790464645
1021809,DEVON COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021809,ST 85783 61646,385783,161646,51.353707972416856,-2.2055461806268815
1021810,OXEN LEAZE FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021810,ST 87309 62561,387309,162561,51.361971765345785,-2.183665537701888
1021811,OFFICES OF J AND T BEAVEN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021811,ST 86067 61968,386067,161968,51.35661037093649,-2.2014806180299145
1021812,"125 AND 127, THE MIDLANDS",II,https://historicengland.org.uk/listing/the-list/list-entry/1021812,ST 86227 62118,386227,162118,51.35796304939613,-2.199188707539848
1021813,STARFIELD,II,https://historicengland.org.uk/listing/the-list/list-entry/1021813,ST 86488 61858,386488,161858,51.355631545929356,-2.195430401979651
1021814,STONE ON NORTH WEST SIDE OF JUNCTION OF B3106 AND B3105,II,https://historicengland.org.uk/listing/the-list/list-entry/1021814,ST 85546 61012,385546,161012,51.3480012484646,-2.2089235718763773
1021815,THE THREE LIONS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021815,ST 86201 61890,386201,161890,51.35591232152354,-2.1995531865887474
1021816,NO 366 (ROSE COTTAGE) WITH ATTACHED RAILINGS AND GATE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021816,ST 86017 61824,386017,161824,51.35531433759325,-2.202192962938307
1021817,TEMPLE IN THE GARDEN AT THE COURTS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021817,ST 86193 61751,386193,161751,51.35466228862114,-2.199662633042243
1021819,TWO UNIDENTIFIED MONUMENTS IN THE CHURCHYARD BETWEEN 1 AND 4 METRES NORTH EAST OF PORCH OF CHURCH OF ST MARY,II,https://historicengland.org.uk/listing/the-list/list-entry/1021819,ST 78369 60356,378369,160356,51.3418734568303,-2.3119327186741003
1021820,GATE PIERS AND GATES AT NO 24 (WEIR HOUSE),II,https://historicengland.org.uk/listing/the-list/list-entry/1021820,ST 78169 60979,378169,160979,51.34746751645661,-2.314842393670029
1021821,GATE PIERS AT NO 30 (THE MANOR HOUSE),II,https://historicengland.org.uk/listing/the-list/list-entry/1021821,ST 78202 60886,378202,160886,51.34663257442966,-2.3143628513978656
1021822,THE HOP POLE INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021822,ST 78152 61055,378152,161055,51.34815021843708,-2.315091171111744
1021823,LYNTON COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021823,ST 78051 60762,378051,160762,51.34551177800131,-2.3165231914264246
1021824,BAPTIST CHAPEL,II,https://historicengland.org.uk/listing/the-list/list-entry/1021824,ST 78068 60742,378068,160742,51.345332606441886,-2.3162778759672618
1021825,"33, MIDDLE STOKE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021825,ST 78107 60685,378107,160685,51.344821598768696,-2.3157144132453378
1021826,STOKE LODGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021826,ST 78206 60604,378206,160604,51.34409710677664,-2.314288061429461
1021827,"25, MIDDLE STOKE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021827,ST 78061 60716,378061,160716,51.345098554146716,-2.3163767666645425
1021828,BROOK COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021828,ST 77451 61730,377451,161730,51.35419198812928,-2.3251993084045215
1021829,BROWN'S FOLLY,II,https://historicengland.org.uk/listing/the-list/list-entry/1021829,ST7948066060,379480,166060,51.39320266560908,-2.2963139536378807
1021830,GATE PIERS ON NORTH EAST SIDE OF THE FOX AND HOUNDS INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021830,ST 80530 63993,380530,163993,51.37465438154382,-2.2811089301031267
1021831,NO 67 (CLUNY COTTAGE) AND POST OFFICE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021831,ST 80539 65350,380539,165350,51.38685621096804,-2.281054419252182
1021832,FERN COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021832,ST 80503 65418,380503,165418,51.387466391941,-2.2815755105554656
1021833,REMAINS OF THE REFECTORY AT MONKTON FARLEIGH MANOR,I,https://historicengland.org.uk/listing/the-list/list-entry/1021833,ST 80585 65608,380585,165609,51.38918660186231,-2.280407626338386
1021834,STABLE TO REAR OF THE MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1021834,ST 80621 65606,380621,165606,51.38916086518815,-2.2798900999368468
1021835,GATE PIERS AND FLANKING WALLS AT ENTRANCE TO THE MANOR HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021835,ST 80482 65451,380482,165451,51.38776238621315,-2.281879118253606
1021836,"50, MONKTON FARLEIGH VILLAGE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021836,ST 80640 65702,380640,165702,51.390024704185905,-2.279622314333249
1021837,BARN AT MANOR FARM,II,https://historicengland.org.uk/listing/the-list/list-entry/1021837,ST 80791 65647,380791,165647,51.38953533268569,-2.2774492357357143
1021838,MONKS' CONDUIT,II,https://historicengland.org.uk/listing/the-list/list-entry/1021838,ST 80363 65690,380363,165690,51.38990723106334,-2.283602529096658
1021839,HILL FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021839,ST 80459 65457,380459,165457,51.387815539163306,-2.2822099767220663
1021840,PETERSFIELD,II,https://historicengland.org.uk/listing/the-list/list-entry/1021840,ST 80563 65304,380563,165304,51.38644342796428,-2.2807069960537296
1021841,TWO MONUMENTS IN THE CHURCHYARD ABOUT 13 METRES NORTH WEST OF TOWER OF CHURCH OF ST PETER,II,https://historicengland.org.uk/listing/the-list/list-entry/1021841,ST 80596 65288,380596,165288,51.38630069946701,-2.2802318966928956
1021842,THREE MONUMENTS IN THE CHURCHYARD BETWEEN 3 AND 8 METRES NORTH OF CHANCEL OF CHURCH OF ST PETER,II,https://historicengland.org.uk/listing/the-list/list-entry/1021842,ST 80619 65279,380619,165279,51.38622056630282,-2.2799008867093136
1021843,POMEROY LODGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021843,ST8207055928,382070,155928,51.30218799288977,-2.258575593662468
1021844,OVERCOURTS FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021844,ST 83466 52892,383466,152892,51.27493169991481,-2.2384097934250073
1021845,THE FARMHOUSE INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021845,ST 83852 55488,383852,155488,51.298285350914554,-2.2329944956706584
1021846,THE OLD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021846,ST 83818 55441,383818,155441,51.2978617686466,-2.2334800049651675
1021847,DUNKIRK FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021847,ST 82979 54795,382979,154795,51.29202849526415,-2.24548249046411
1021848,GATEHOUSE AND BRIDGE OVER MOAT AT SOUTHWICK COURT FARMHOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1021848,ST 84507 55824,384507,155824,51.301324898865644,-2.2236146463853417
1021849,WHITAKERS FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021849,ST 82651 54516,382651,154516,51.28950984506982,-2.2501726400822832
1021850,GRANARY AT BLUE BARN FARM,II,https://historicengland.org.uk/listing/the-list/list-entry/1021850,ST 83215 54631,383215,154631,51.290560909049056,-2.2420902868583603
1021851,VAGG'S HILL FARM,II,https://historicengland.org.uk/listing/the-list/list-entry/1021851,ST 80683 55612,380683,155612,51.299300965045084,-2.2784534852674887
1021852,GATE PIERS WITH RAILINGS AND GATES AT SOUTH EAST END OF AVENUE TO MONKTON FARLEIGH MANOR HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021852,ST8287265219,382872,165219,51.385754001498775,-2.247521778569479
1021853,"SOUTH WRAXALL MANOR, WITH GARDEN WALL TO SOUTH",I,https://historicengland.org.uk/listing/the-list/list-entry/1021853,ST 83312 65463,383312,165463,51.38796114015085,-2.2412104701432938
1021854,MANOR FARMHOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1021854,ST8344665605,383446,165605,51.389241893307116,-2.2392914472327834
1021855,"102, BRADFORD LEIGH",II,https://historicengland.org.uk/listing/the-list/list-entry/1021855,ST8400362580,384003,162580,51.362058445936256,-2.2311494967185546
1021856,FAIRFIELD HOUSE WITH CARRIAGE HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021856,ST 83505 62428,383505,162428,51.36067737762271,-2.2382950287753016
1021857,FRANKLEIGH FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021857,ST 82352 62666,382352,162666,51.36278248882909,-2.254866612226225
1021858,"NOS 7 AND 7A, WITH WALLING ON EAST SIDE",II,https://historicengland.org.uk/listing/the-list/list-entry/1021858,ST 83386 64204,383386,164204,51.37664294456827,-2.2400877279253923
1021859,SOUTH WRAXALL CLUB,II,https://historicengland.org.uk/listing/the-list/list-entry/1021859,ST8333464234,383334,164234,51.376911157045974,-2.240836243208386
1021860,GRANARY AT MISONS FARM,II,https://historicengland.org.uk/listing/the-list/list-entry/1021860,ST8324564386,383245,164386,51.37827523816127,-2.2421221559195157
1021861,"23 AND 24, LOWER WRAXALL",II,https://historicengland.org.uk/listing/the-list/list-entry/1021861,ST8318664212,383186,164212,51.37670894818645,-2.242961563672016
1021862,HOME FARMHOUSE WITH FRONT RAILINGS AND GATE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021862,ST8329164113,383291,164113,51.37582190378808,-2.241448309826512
1021863,SOUTH WRAXALL LODGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021863,ST8336064090,383360,164090,51.37561713816769,-2.2404559009904887
1021864,CHURCH OF ST JAMES,II*,https://historicengland.org.uk/listing/the-list/list-entry/1021864,ST 83262 64782,383262,164782,51.381836404290695,-2.241896691867989
1021865,THREE UNIDENTIFIED MONUMENTS IN THE CHURCHYARD BETWEEN 8 AND 12 METRES NORTH OF CHURCH OF ST JAMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021865,ST 83268 64798,383268,164798,51.38198044746713,-2.241811237405234
1021866,RAYNOR RAILED ENCLOSURE IN THE CHURCHYARD ABOUT 20 METES SOUTH EAST OF CHANCEL OF CHURCH OF ST JAMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021866,ST 83288 64765,383288,164765,51.381684319077195,-2.2415222950776212
1021867,GROUP OF SEVEN MONUMENTS IN THE CHURCHYARD BETWEEN 3 AND 9 METRES SOUTH OF CHANCEL OF CHURCH OF ST JAMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021867,ST 83280 64773,383280,164773,51.38175601437734,-2.241637625084958
1021868,TWO UNIDENTIFIED MONUMENTS IN THE CHURCHYARD ABOUT 1 METRES WEST OF CHURCH OF ST JAMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021868,ST 83254 64776,383254,164776,51.381782217298706,-2.242011358226237
1021869,FOUR MONUMENTS IN THE CHURCHYARD BETWEEN 3 AND 8 METRES SOUTH OF PORCH OF CHURCH OF ST JAMES,II,https://historicengland.org.uk/listing/the-list/list-entry/1021869,ST 83256 64770,383256,164770,51.38172832731299,-2.24198233566182
1021870,LITTLE COURTS,II,https://historicengland.org.uk/listing/the-list/list-entry/1021870,ST8332064798,383320,164798,51.38198198855836,-2.2410640522623093
1021871,THE LONG ARMS INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021871,ST 83203 64777,383203,164777,51.3817896915345,-2.242744218799192
1021872,"63 AND 64, UPPER WRAXALL",II,https://historicengland.org.uk/listing/the-list/list-entry/1021872,ST8329264947,383292,164947,51.383320902497005,-2.2414734405291834
1021873,"KENNET AND AVON CANAL, CANAL BRIDGE AT STAVERTON",II,https://historicengland.org.uk/listing/the-list/list-entry/1021873,ST8609660263,386096,160263,51.34128033856708,-2.200996977041639
1021874,WESLEYAN CHAPEL,II,https://historicengland.org.uk/listing/the-list/list-entry/1021874,ST 85596 60814,385596,160814,51.34622218336888,-2.20819757665169
1021875,CHURCH OF ST PAUL,II,https://historicengland.org.uk/listing/the-list/list-entry/1021875,ST 85486 60855,385486,160855,51.346588019695375,-2.20977861895562
1021876,"KENNET AND AVON CANAL, AVONCLIFF AQUEDUCT",II*,https://historicengland.org.uk/listing/the-list/list-entry/1021876,ST 80430 60008,380430,160009,51.338828486442,-2.282325101703805
1021877,THE CROSS GUNS INN,II,https://historicengland.org.uk/listing/the-list/list-entry/1021877,ST 80490 59994,380490,159994,51.33869568696475,-2.281462950722884
1021878,THE CLOISTERS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1021878,ST 80161 58878,380161,158878,51.32864959880396,-2.286123338910555
1021879,GATE PIERS AT WEST END OF GREAT TERRACE IN GARDENS AT IFORD MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1021879,ST 80055 58955,380055,158955,51.32933822371803,-2.287649009733623
1021880,COLUMN IN GARDEN AT IFORD MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1021880,ST 80153 58996,380153,158996,51.329710328607845,-2.286244768619125
1021881,"49, LOWER WESTWOOD",II,https://historicengland.org.uk/listing/the-list/list-entry/1021881,ST 81363 59075,381363,159075,51.33046185690249,-2.2688823202664805
1021882,"82, 83 AND 84, LOWER WESTWOOD",II,https://historicengland.org.uk/listing/the-list/list-entry/1021882,ST 81394 59080,381394,159080,51.33050783651001,-2.2684376460294624
1021883,THE OLD MALTHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021883,ST 81178 59147,381178,159148,51.331112114409436,-2.27154146972681
1021884,STABLE AT WESTWOOD MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1021884,ST 81249 59016,381249,159016,51.3299275800724,-2.270515415354609
1021885,UPPER WESTWOOD FARMHOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1021885,ST 80755 59765,380755,159765,51.33664569554363,-2.2776463279415404
