ListEntry,Name,hyperlink,NGR,Easting,Northing,Grade,lat,lon
1002054,"Remains of Winchester Palace, Clink Street and waterfront",https://historicengland.org.uk/listing/the-list/list-entry/1002054,TQ 32577 80373,532577,180373,NA,51.50674470613721,-0.09110641828477511
1002055,Apothecaries' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002055,TQ 31730 81039,531730,181039,NA,51.51292761736379,-0.10305493540320292
1002056,Armourers' and Brasiers' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002056,TQ 32664 81539,532664,181539,NA,51.517202501458385,-0.08941523883090997
1002057,Dyers' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002057,TQ 32551 80846,532551,180846,NA,51.51100139409853,-0.09130318515894242
1002058,Fishmongers' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002058,TQ 32806 80669,532806,180669,NA,51.50935097184394,-0.08769738490984186
1002059,"Bell Barrow called Boadicea's Grave, 650m west of Millfield Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1002059,TQ 27375 86507,527375,186507,NA,51.56306506297657,-0.16380218339845806
1002060,Queen's House,https://historicengland.org.uk/listing/the-list/list-entry/1002060,TQ 38714 77691,538714,177691,NA,51.481172531632225,-0.0037887911163318137
1002061,Tower of London,https://historicengland.org.uk/listing/the-list/list-entry/1002061,TQ 33585 80570,533585,180570,NA,51.50827786541243,-0.07651647958749523
1002062,London Wall: remains of medieval and Roman wall extending 75yds (68m) N from Trinity Place to railway,https://historicengland.org.uk/listing/the-list/list-entry/1002062,TQ 33603 80825,533603,180825,NA,51.510565140055704,-0.07616073647126793
1002063,"London Wall: section from underground railway to Tower Hill
GUARDIANSHIP",https://historicengland.org.uk/listing/the-list/list-entry/1002063,TQ 33609 80741,533609,180741,NA,51.50980886709527,-0.07610612982208738
1002064,Barnard's Inn Hall (Mercers' School),https://historicengland.org.uk/listing/the-list/list-entry/1002064,TQ 31250 81541,531250,181541,NA,51.51755046925499,-0.10978132588019426
1002065,Monument,https://historicengland.org.uk/listing/the-list/list-entry/1002065,TQ 32924 80760,532924,180760,NA,51.51014101667086,-0.08596378579192616
1002066,Inner Temple Hall Buttery,https://historicengland.org.uk/listing/the-list/list-entry/1002066,TQ3123581014,531220,181008,NA,51.51276760293308,-0.11041167598319157
1002067,London Wall: section bounding All Hallows Churchyard,https://historicengland.org.uk/listing/the-list/list-entry/1002067,TQ 33001 81492,533001,181492,NA,51.51670097070331,-0.08457896897718861
1002068,London Wall: section in Amen Court,https://historicengland.org.uk/listing/the-list/list-entry/1002068,TQ 31801 81240,531801,181240,NA,51.514717361902385,-0.1019572887910349
1002069,London Wall: remains of Roman wall and bastion (4a) at Crutched Friars,https://historicengland.org.uk/listing/the-list/list-entry/1002069,TQ3358081010,533580,181009,NA,51.51222406602006,-0.07642231759892387
1002070,"Motte in Castle Hill Wood, Huntley",https://historicengland.org.uk/listing/the-list/list-entry/1002070,SO 71522 21130,371522,221130,NA,51.88799252222178,-2.415188551424422
1002071,Deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1002071,"SO 90799 32219, SO 90648 32193",390648,232193,NA,51.98811026496354,-2.1375960753452974
1002072,Hempsted village cross,https://historicengland.org.uk/listing/the-list/list-entry/1002072,SO 81466 16948,381466,216948,NA,51.85081439475955,-2.2704796425554066
1002073,Lady's Well,https://historicengland.org.uk/listing/the-list/list-entry/1002073,SO 81447 17323,381447,217323,NA,51.85418531710262,-2.2707757327336693
1002074,Kingsholm Palace (site of),https://historicengland.org.uk/listing/the-list/list-entry/1002074,"SO 83409 19556, SO 83397 19502, SO 83404 19447",383397,219502,NA,51.873838136500915,-2.242569464765819
1002075,Eastgate and stretch of city wall,https://historicengland.org.uk/listing/the-list/list-entry/1002075,SO 83289 18392,383289,218392,NA,51.863855085588014,-2.2440840970047535
1002076,West Hill Romano-Celtic temple,https://historicengland.org.uk/listing/the-list/list-entry/1002076,"ST 78918 99786, ST 78965 99629",378918,199786,NA,51.696421405252224,-2.3064230413149374
1002077,Taddington medieval settlement,https://historicengland.org.uk/listing/the-list/list-entry/1002077,SP 08821 31211,408821,231211,NA,51.97929384962356,-1.8729813107270963
1002078,Lancaut deserted village,https://historicengland.org.uk/listing/the-list/list-entry/1002078,ST 53643 96432,353643,196432,NA,51.66474344375262,-2.671646900865125
1002079,Lydney Harbour,https://historicengland.org.uk/listing/the-list/list-entry/1002079,SO 64955 01371,364955,201371,NA,51.70997080688513,-2.5085989637337915
1002080,Gunns Mills furnace,https://historicengland.org.uk/listing/the-list/list-entry/1002080,SO 67516 15945,367516,215945,NA,51.84115641238579,-2.472903936227278
1002081,Wall N of Bishop's Palace,https://historicengland.org.uk/listing/the-list/list-entry/1002081,SO 83128 18914,383128,218914,NA,51.86854341283597,-2.2464478056131187
1002082,Tower of St Michael's Church,https://historicengland.org.uk/listing/the-list/list-entry/1002082,SO8317018540,383170,218541,NA,51.86519111607508,-2.2458195189648658
1002083,Battledown camp,https://historicengland.org.uk/listing/the-list/list-entry/1002083,SO 97029 21988,397029,221988,NA,51.89643146298564,-2.044582870812783
1002084,Earthwork on Cleeve Common,https://historicengland.org.uk/listing/the-list/list-entry/1002084,SO 98672 26282,398672,226282,NA,51.935044732111955,-2.020723828530968
1002085,Gretton Church (ruins of),https://historicengland.org.uk/listing/the-list/list-entry/1002085,SP 00879 30413,400879,230413,NA,51.97218692830212,-1.9886137048258943
1002086,"Camp on Langley Hill, one mile (1600m) NW of town",https://historicengland.org.uk/listing/the-list/list-entry/1002086,SP 00794 29022,400794,229022,NA,51.95968091096645,-1.989853807102225
1002087,Camp NE of Stowe,https://historicengland.org.uk/listing/the-list/list-entry/1002087,SO 56420 06446,356420,206446,NA,51.754998039892975,-2.6327540860286995
1002088,Broad Stone,https://historicengland.org.uk/listing/the-list/list-entry/1002088,ST 57763 97246,357763,197246,NA,51.67238750576453,-2.6121807457589195
1002089,"Roman site 150yds (140m) E of Palace Cottage, Boughspring",https://historicengland.org.uk/listing/the-list/list-entry/1002089,ST 55967 97370,355967,197370,NA,51.67336406832576,-2.6381663836055402
1002090,Collier's Wood Glass House,https://historicengland.org.uk/listing/the-list/list-entry/1002090,SO 83392 00557,383392,200557,NA,51.70350466103117,-2.241728876867349
1002091,Llanthony Secunda Priory,https://historicengland.org.uk/listing/the-list/list-entry/1002091,SO 82406 17968,382406,217968,NA,51.86001565110352,-2.256885236297699
1002092,Over earthwork,https://historicengland.org.uk/listing/the-list/list-entry/1002092,SO 81364 19763,381364,219763,NA,51.876120085455575,-2.2721132591229347
1002094,Tithe barn,https://historicengland.org.uk/listing/the-list/list-entry/1002094,SP 06032 32401,406032,232401,NA,51.99002949204979,-1.9135668445308853
1002095,Dyke camp,https://historicengland.org.uk/listing/the-list/list-entry/1002095,SO 83480 08574,383480,208574,NA,51.77558824339122,-2.240838786201047
1002096,Barton End Farm earthworks,https://historicengland.org.uk/listing/the-list/list-entry/1002096,ST 84673 97516,384673,197516,NA,51.67619943343374,-2.223057479705245
1002097,Gateway to Almonry,https://historicengland.org.uk/listing/the-list/list-entry/1002097,SO 80019 08439,380019,208439,NA,51.77426089837957,-2.2909931902972165
1002098,Ruardean Castle,https://historicengland.org.uk/listing/the-list/list-entry/1002098,SO 61986 17821,361986,217821,NA,51.85767236721754,-2.5533740480012295
1002099,Snowshill round barrows (SW of village),https://historicengland.org.uk/listing/the-list/list-entry/1002099,"SP 09097 33368, SP 09136 33347, SP 09230 33200",409097,233368,NA,51.99868236882083,-1.8689064330905965
1002100,"Holm Castle, site of",https://historicengland.org.uk/listing/the-list/list-entry/1002100,SO 89169 32108,389169,232108,NA,51.98731888028074,-2.159130836981678
1002101,Glevum Roman colonia,https://historicengland.org.uk/listing/the-list/list-entry/1002101,"SO 83235 18707, SO 83011 18644, SO 82982 18591, SO 83372 18584, SO 83030 18527, SO 83072 18526, SO 82913 18526, SO 83327 18484, SO 82861 18474, SO 83226 18353, SO 83066 18341, SO 83189 18327, SO 83105 18300, SO 83332 18511",383105,218300,NA,51.86302235062179,-2.246751605566143
1002102,Remains of Roman wall,https://historicengland.org.uk/listing/the-list/list-entry/1002102,"SO 83147 18229, SO 83017 18300, SO 83331 18452, SO 83216 18314",383017,218300,NA,51.863019660787316,-2.2480295135006596
1002103,St Oswald's Priory (St Catherine's Church),https://historicengland.org.uk/listing/the-list/list-entry/1002103,SO 83026 18996,383026,218996,NA,51.86927754387914,-2.2479332564595045
1002104,47 and 49 Eastgate Street,https://historicengland.org.uk/listing/the-list/list-entry/1002104,SO 83319 18432,383319,218432,NA,51.864215622389914,-2.2436503834232715
1002105,Painswick Roman villa (W of High Fold),https://historicengland.org.uk/listing/the-list/list-entry/1002105,SO 85775 10180,385775,210180,NA,51.79009124651553,-2.2076422534638573
1002106,Castle Godwyn,https://historicengland.org.uk/listing/the-list/list-entry/1002106,SO 87134 11580,387134,211580,NA,51.8027117755638,-2.187991466899271
1002107,"Randwick Hill long barrow, round barrows and dyke",https://historicengland.org.uk/listing/the-list/list-entry/1002107,"SO 82678 07005, SO 82735 07017, SO 82490 06901",382735,207017,NA,51.76156667521654,-2.251558607144738
1002108,Pen Hill dyke,https://historicengland.org.uk/listing/the-list/list-entry/1002108,SO 81833 02100,381833,202100,NA,51.717329212533606,-2.2643693979622874
1002109,Folly Wood long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002109,ST 77332 96893,377332,196893,NA,51.67034821040225,-2.3291807774319304
1002110,Rowden Wood long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002110,ST 77806 96918,377806,196918,NA,51.670592009848555,-2.322328384030643
1002111,Damery camp,https://historicengland.org.uk/listing/the-list/list-entry/1002111,ST 70748 94405,370748,194405,NA,51.64767308080678,-2.4241748367394496
1002112,Blackquarries Hill long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002112,ST 77517 93234,377517,193234,NA,51.63745732026733,-2.326269212208628
1002113,Symonds Hall long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002113,ST 79706 95972,379706,195972,NA,51.662158679492954,-2.294799116434838
1002114,Lechmore long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002114,ST 86046 97832,386046,197832,NA,51.67907670158026,-2.203214031140824
1002115,Tresham Farbarrow round barrows,https://historicengland.org.uk/listing/the-list/list-entry/1002115,ST 79301 90181,379301,190181,NA,51.61007619155024,-2.3003099536539784
1002116,"High Brotheridge camp, Buckholt",https://historicengland.org.uk/listing/the-list/list-entry/1002116,SO 89098 13991,389098,213991,NA,51.824431092308714,-2.159585482147927
1002117,Grey Friars' Church,https://historicengland.org.uk/listing/the-list/list-entry/1002117,SO 83141 18363,383141,218363,NA,51.86358986871142,-2.246231920741928
1002118,Infirmary Arcade,https://historicengland.org.uk/listing/the-list/list-entry/1002118,SO 83134 18869,383134,218869,NA,51.86813900893868,-2.2463584520398614
1002119,Little Cloister,https://historicengland.org.uk/listing/the-list/list-entry/1002119,SO 83126 18862,383126,218862,NA,51.86807582966118,-2.2464742943094036
1002120,St Mary's gateway,https://historicengland.org.uk/listing/the-list/list-entry/1002120,SO 83008 18865,383008,218865,NA,51.86809919589209,-2.2481881933072874
1002121,Mill Hill,https://historicengland.org.uk/listing/the-list/list-entry/1002121,TL 46658 39284,546658,239284,NA,52.032576771789095,0.13649517359123728
1002122,Cressing Temple,https://historicengland.org.uk/listing/the-list/list-entry/1002122,TL 79923 18677,579923,218634,NA,51.83732621255733,0.6101297288009779
1002123,Earthworks in and E of Pandole Wood,https://historicengland.org.uk/listing/the-list/list-entry/1002123,TQ 96507 99653,596507,199653,NA,51.66129321984896,0.8398187012282724
1002124,"Colville Hall Tudor and medieval remains, White Roding",https://historicengland.org.uk/listing/the-list/list-entry/1002124,TL 55380 13416,555380,213351,NA,51.79722597191303,0.25184733136670057
1002125,Round barrow W of Lawford Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002125,TM0818131876,608181,231876,NA,51.946408685247064,1.0276984249867562
1002126,Wickham Bishops timber trestle railway viaduct,https://historicengland.org.uk/listing/the-list/list-entry/1002126,TL 82411 11760,582411,211760,NA,51.774781598125145,0.6425865144341946
1002127,Pumping station,https://historicengland.org.uk/listing/the-list/list-entry/1002127,TL 83583 08989,583583,208989,NA,51.74951136614562,0.6580918624641051
1002128,The Camp long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002128,SO 91372 09070,391372,209070,NA,51.78022671376064,-2.126467068620493
1002129,Coberley long barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002129,SO 95530 15637,395530,215637,NA,51.839319997994394,-2.0662828811071376
1002130,The Long Stone,https://historicengland.org.uk/listing/the-list/list-entry/1002130,ST 88346 99917,388346,199917,NA,51.697876123041965,-2.170019827098792
1002131,"The Toots long barrow, Selsley Common",https://historicengland.org.uk/listing/the-list/list-entry/1002131,SO 82706 03103,382706,203103,NA,51.72637499835468,-2.251782892700807
1002132,Cleeve Hill camp near Cheltenham,https://historicengland.org.uk/listing/the-list/list-entry/1002132,SO 98500 25477,398500,225477,NA,51.92780666680154,-2.0232217993687063
1002133,Brackenbury camp,https://historicengland.org.uk/listing/the-list/list-entry/1002133,ST 74726 94864,374726,194864,NA,51.65199367952107,-2.3667157282361155
1002134,"Crop mark complex, Orsett",https://historicengland.org.uk/listing/the-list/list-entry/1002134,"TQ 62954 81111, TQ 63121 81258, TQ 62684 81178, TQ 62349 81000, TQ 62561 81006",562954,181111,NA,51.505439933410784,0.3465748616530191
1002135,Ring ditches SW of Reed Island,https://historicengland.org.uk/listing/the-list/list-entry/1002135,TM 08607 32726,608607,232726,NA,51.95388067273843,1.0344029465472364
1002136,Complex of cropmarks including barrows E of Hoemill Barns,https://historicengland.org.uk/listing/the-list/list-entry/1002136,TL 81328 07976,581328,207976,NA,51.74114676091036,0.6249341189956943
1002137,Earthwork in Brinkley Grove,https://historicengland.org.uk/listing/the-list/list-entry/1002137,TM 00409 27975,600409,227975,NA,51.91423284131911,0.912503997990963
1002138,Well house and donkey wheel at Gosfield Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002138,TL 77482 29790,577482,229790,NA,51.93830716702139,0.5804732388079874
1002139,Medieval tile kiln N of Eves Corner,https://historicengland.org.uk/listing/the-list/list-entry/1002139,TL 78416 05302,578416,205302,NA,51.718062863192344,0.5814343275384231
1002140,Settlement site at Ash Tree Corner,https://historicengland.org.uk/listing/the-list/list-entry/1002140,TL 70498 12711,570498,212711,NA,51.78707677503431,0.47055729660954176
1002141,Monument in Colne Park,https://historicengland.org.uk/listing/the-list/list-entry/1002141,TL 87166 30501,587166,230501,NA,51.94152233895718,0.7215685472279462
1002142,Site of Old St Mary's Church,https://historicengland.org.uk/listing/the-list/list-entry/1002142,TM 12876 31021,612876,231021,NA,51.93695758006052,1.09537697804383
1002143,Medieval tile kilns S of Church End,https://historicengland.org.uk/listing/the-list/list-entry/1002143,TL 66401 23222,566401,223222,NA,51.882729203990806,0.416265120298327
1002144,Remains of St Mary's Church,https://historicengland.org.uk/listing/the-list/list-entry/1002144,TL 95035 20777,595035,220777,NA,51.85150195996937,0.8304063616964761
1002145,Crop mark site SW of Oldmoor,https://historicengland.org.uk/listing/the-list/list-entry/1002145,"TL 96573 00530, TL 96723 00411, TL 96461 00299",596573,200530,NA,51.66914574798929,0.8412646415847472
1002146,Crop mark site S of Ardleigh,https://historicengland.org.uk/listing/the-list/list-entry/1002146,"TM 05834 28780, TM 05657 28361",605834,228780,NA,51.91948379280319,0.9917486902618077
1002147,"Romano-British site N of Pound Wood, Thundersley",https://historicengland.org.uk/listing/the-list/list-entry/1002147,TQ 81824 88941,581824,188941,NA,51.570018277318724,0.6222192319124352
1002148,Hatfield Broad Oak Priory,https://historicengland.org.uk/listing/the-list/list-entry/1002148,TL 54695 16814,554695,216814,NA,51.82852759481693,0.24346687496532224
1002149,Romano-British burial site on Foulness Island,https://historicengland.org.uk/listing/the-list/list-entry/1002149,TQ 97950 90550,597950,190550,NA,51.57904152813163,0.8555156578536889
1002150,Hatfield Priory,https://historicengland.org.uk/listing/the-list/list-entry/1002150,TL 79742 10987,579742,210987,NA,51.76870143321003,0.6035438787568393
1002151,Harlowbury deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1002151,TL 47742 11970,547742,211970,NA,51.78688615029962,0.14058240306446468
1002152,Tumulus NW of East Donyland Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002152,TM 02588 21172,602588,221172,NA,51.85236095066263,0.9401505480075193
1002153,SE corner of Roman town in Easthill House Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1002153,TM 00117 25161,600117,225161,NA,51.88907010598623,0.9066318762793688
1002154,Mistley Towers,https://historicengland.org.uk/listing/the-list/list-entry/1002154,TM 11595 31976,611595,231976,NA,51.94601952435521,1.0773580450309217
1002155,Gatehouse and moat of South Ockenden Old Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002155,TQ 60377 83151,560377,183151,NA,51.52450412876152,0.31040355610615744
1002156,Dene holes in Hangman's Wood,https://historicengland.org.uk/listing/the-list/list-entry/1002156,"TQ 63115 79301, TQ 63096 79232",563115,179301,NA,51.489132650031785,0.3480565558999695
1002157,Settlement site NNE of Lawford House,https://historicengland.org.uk/listing/the-list/list-entry/1002157,TM 08870 30898,608870,230898,NA,51.93737001826521,1.0371148905366372
1002158,Obelisk 325m NW of Cobbin Pond,https://historicengland.org.uk/listing/the-list/list-entry/1002158,TL 40566 02027,540566,202027,NA,51.699391486315875,0.032602084844431695
1002159,The College,https://historicengland.org.uk/listing/the-list/list-entry/1002159,TL 66351 14251,566351,214251,NA,51.80215802438463,0.4112282847526205
1002160,"St Helen's Chapel, Bonhunt",https://historicengland.org.uk/listing/the-list/list-entry/1002160,TL 51143 33493,551143,233493,NA,51.97934708602555,0.19927136924800462
1002161,Site of Waltham Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002161,TL 56717 24318,556717,224318,NA,51.89537909561224,0.27618555522151117
1002162,Moat at Basildon Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002162,TQ 71196 88455,571196,188455,NA,51.568977089694165,0.4687847849192864
1002163,Audley End Mansion,https://historicengland.org.uk/listing/the-list/list-entry/1002163,TL 52526 38229,552526,238229,NA,52.02151743998024,0.22149788986858723
1002164,Tilty Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1002164,TL 60041 26620,560041,226620,NA,51.91511518697381,0.3255194015709505
1002165,"Lady Portsmouth's Column (Obelisk), Audley End",https://historicengland.org.uk/listing/the-list/list-entry/1002165,TL 52671 38942,552671,238942,NA,52.02788310011581,0.2239271953076283
1002166,Barn near King John's Palace,https://historicengland.org.uk/listing/the-list/list-entry/1002166,TL 67667 06675,567667,206675,NA,51.733710340517135,0.42664248266397686
1002167,"The Temple, Temple Hill, Warlies Park",https://historicengland.org.uk/listing/the-list/list-entry/1002167,TL 41686 01332,541686,201332,NA,51.69286525463635,0.04851540971683229
1002168,Portingbury Hills,https://historicengland.org.uk/listing/the-list/list-entry/1002168,TL 53333 20422,553333,220422,NA,51.861317569694414,0.2253165868787141
1002169,Stansted windmill,https://historicengland.org.uk/listing/the-list/list-entry/1002169,TL 50976 24741,550976,224741,NA,51.90076286615176,0.19300304419267753
1002170,Moated site in Fortification Wood,https://historicengland.org.uk/listing/the-list/list-entry/1002170,TQ 54962 98317,554962,198317,NA,51.662273103603916,0.23910458176092178
1002171,Roman Fort at Hadleigh,https://historicengland.org.uk/listing/the-list/list-entry/1002171,TQ8070986867,580709,186867,NA,51.551747638434264,0.6050831759689446
1002172,Mound E of Basin Road,https://historicengland.org.uk/listing/the-list/list-entry/1002172,TL 87165 07514,587165,207514,NA,51.73508012535305,0.709128002382697
1002173,Site of pre-Roman settlement,https://historicengland.org.uk/listing/the-list/list-entry/1002173,TL 98429 25382,598429,225382,NA,51.891657485957516,0.8822630720860776
1002174,Barn at Ingatestone Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002174,TQ 65307 98634,565307,198634,NA,51.66217576011744,0.3886909094608753
1002175,Chapel at Harlowbury,https://historicengland.org.uk/listing/the-list/list-entry/1002175,TL 47729 12061,547729,212061,NA,51.78770719154963,0.14043277868650325
1002176,Bicknacre Priory,https://historicengland.org.uk/listing/the-list/list-entry/1002176,TL 78582 02724,578582,202724,NA,51.69485447741563,0.5825152528105675
1002177,Moulsham Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1002177,TL 70994 06544,570994,206544,NA,51.73152945799968,0.4747096341719988
1002178,Town ditch,https://historicengland.org.uk/listing/the-list/list-entry/1002178,"TM 00048 25604, TM 00177 25499",600048,225604,NA,51.89307267719248,0.9058873196884073
1002179,Battle (or Repell) Ditches,https://historicengland.org.uk/listing/the-list/list-entry/1002179,TL 53579 38136,553579,238136,NA,52.020391721238724,0.23678998875749058
1002180,Gosbecks Iron Age and Romano-British site,https://historicengland.org.uk/listing/the-list/list-entry/1002180,TL9669821755,596503,222157,NA,51.86337962247607,0.8524766599080349
1002181,"Waltham Abbey, including gatehouse and Stoney Bridge",https://historicengland.org.uk/listing/the-list/list-entry/1002181,TL 38178 00822,538178,200822,NA,51.689156198925296,-0.00240649391532339
1002182,Harlow Roman temple,https://historicengland.org.uk/listing/the-list/list-entry/1002182,TL 46800 12289,546800,212289,NA,51.790000045028215,0.12707018479393092
1002183,"Netteswellbury Barn, Netteswell",https://historicengland.org.uk/listing/the-list/list-entry/1002183,TL 45566 09355,545566,209355,NA,51.76396038823678,0.10796232234546195
1002184,Little Parndon moated site,https://historicengland.org.uk/listing/the-list/list-entry/1002184,TL 44041 11128,544041,211128,NA,51.78028495132414,0.08661449144219176
1002185,Site of Parndon Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002185,TL 43941 11027,543941,211027,NA,51.77940316576001,0.08512408485687271
1002186,Moated site and fishponds at Botelers,https://historicengland.org.uk/listing/the-list/list-entry/1002186,TQ 71592 89617,571592,189617,NA,51.57929501472679,0.47506004811419655
1002187,Balkerne Gate,https://historicengland.org.uk/listing/the-list/list-entry/1002187,TL 99238 25191,599238,225191,NA,51.88965408203182,0.893893464338077
1002188,Bourne Mill,https://historicengland.org.uk/listing/the-list/list-entry/1002188,TM 00430 23825,600430,223825,NA,51.876961453137326,0.9103985789406936
1002189,Ongar Castle,https://historicengland.org.uk/listing/the-list/list-entry/1002189,"TL 55363 03106, TL 55367 02942",555363,203106,NA,51.7051881428914,0.2470272574447091
1002190,Wallbury camp,https://historicengland.org.uk/listing/the-list/list-entry/1002190,TL 49280 17864,549280,217864,NA,51.839433285054454,0.16540080557779394
1002191,Pleshey Castle and town enclosure,https://historicengland.org.uk/listing/the-list/list-entry/1002191,"TL 66557 14753, TL 66511 14602, TL 66428 14552, TL 66454 14518, TL 66359 14487, TL 66592 14449, TL 66395 14360",566592,214449,NA,51.803864973931375,0.4148152938420486
1002192,Nether Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002192,TL 39767 08294,539767,208294,NA,51.755903030917146,0.023561695610840604
1002193,Remains of St Osyth's Priory including the ruinous sections of a mid-C16 mansion,https://historicengland.org.uk/listing/the-list/list-entry/1002193,TM1213615689,612136,215724,NA,51.79990502018551,1.0752401651581458
1002194,The Maze,https://historicengland.org.uk/listing/the-list/list-entry/1002194,TL 54291 38547,554291,238547,NA,52.02388667463808,0.2473429020292026
1002195,Roman round building,https://historicengland.org.uk/listing/the-list/list-entry/1002195,TM 01090 12510,601090,212510,NA,51.77512323459184,0.9134066833017704
1002196,"Bishop Bonner's Palace, Orsett",https://historicengland.org.uk/listing/the-list/list-entry/1002196,TQ 64124 82259,564124,182259,NA,51.51541503859668,0.3639516890484875
1002197,Purleigh moated mound,https://historicengland.org.uk/listing/the-list/list-entry/1002197,TL 84071 01713,584071,201713,NA,51.68400263593793,0.6613121420661071
1002198,Rayleigh Castle,https://historicengland.org.uk/listing/the-list/list-entry/1002198,TQ8051490920,580514,190921,NA,51.588223314070305,0.6043546914670368
1002199,"Earthworks near church, West Tilbury",https://historicengland.org.uk/listing/the-list/list-entry/1002199,TQ 66032 77669,566032,177669,NA,51.47362306398424,0.3892664200428358
1002200,Rochford Hall (uninhabited portions),https://historicengland.org.uk/listing/the-list/list-entry/1002200,TQ 87027 90348,587027,190348,NA,51.5809546774246,0.6979557041165909
1002201,"Napoleonic Barracks 480m south-west of Foxhole Farm, Cuckmere Haven",https://historicengland.org.uk/listing/the-list/list-entry/1002201,TV5202497956,552024,97956,NA,50.761288755274784,0.15415298941201014
1002202,"Stumbletts Furnace, 360m south-east of Twyford House",https://historicengland.org.uk/listing/the-list/list-entry/1002202,TQ 39939 30631,539939,130631,NA,51.057975190419015,-0.004564225157208616
1002203,Isfield pound,https://historicengland.org.uk/listing/the-list/list-entry/1002203,TQ 44883 18283,544883,118283,NA,50.945786054367744,0.06101068593704864
1002204,Moat at Old Place,https://historicengland.org.uk/listing/the-list/list-entry/1002204,TQ 88126 16769,588126,116769,NA,50.91970996959727,0.6751510769677144
1002205,"Highdole Hill, Romano-British settlement",https://historicengland.org.uk/listing/the-list/list-entry/1002205,TQ 39800 04371,539800,104371,NA,50.822012744807274,-0.016614392037446586
1002206,Medieval enclosure W of Newmarket Plantation,https://historicengland.org.uk/listing/the-list/list-entry/1002206,TQ 36533 08000,536533,108000,NA,50.8554066832669,-0.061616643361254726
1002207,Field system on Bullock Down,https://historicengland.org.uk/listing/the-list/list-entry/1002207,TV 58293 96335,558293,96335,NA,50.7450480907812,0.2422724478628726
1002208,"Crowborough Forge, 160m south-east of Forest Lodge Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1002208,TQ 49893 32596,549893,132596,NA,51.073122565301986,0.13818227247649234
1002209,Woolbridge furnace,https://historicengland.org.uk/listing/the-list/list-entry/1002209,TQ 57133 26545,557133,126545,NA,51.016817626434516,0.23881945258299825
1002210,Late medieval kiln site E of Park Wood,https://historicengland.org.uk/listing/the-list/list-entry/1002210,TQ 81878 13234,581878,113234,NA,50.8899559337908,0.5845975134058434
1002211,Deserted medieval settlement N of Church Farm,https://historicengland.org.uk/listing/the-list/list-entry/1002211,TQ 52055 05252,552055,105252,NA,50.82684383948183,0.15760956983643548
1002212,Ring ditch and rectangular enclosure SE of Mockbeggar,https://historicengland.org.uk/listing/the-list/list-entry/1002212,TQ 92100 22631,592100,122631,NA,50.971054711634125,0.7347116834575455
1002213,Saxonbury Anglo-Saxon cemetery,https://historicengland.org.uk/listing/the-list/list-entry/1002213,TQ4066809488,540728,109495,NA,50.86783757531993,-0.001481145677380636
1002214,"Royal Military Canal, Coastguard Cottages to Wickham Cliff",https://historicengland.org.uk/listing/the-list/list-entry/1002214,TQ 89462 14795,589462,114795,NA,50.901541886871954,0.6931123277700318
1002215,"Royal Military Canal, Wickham Cliff to Strand Bridge, Winchelsea",https://historicengland.org.uk/listing/the-list/list-entry/1002215,TQ 90209 16290,590209,116290,NA,50.914725112158344,0.7045018599680221
1002216,"Royal Military Canal, Iden Lock to Kent Ditch",https://historicengland.org.uk/listing/the-list/list-entry/1002216,TQ 93872 24886,593872,124886,NA,50.99071548042441,0.761120981667332
1002217,Colchester Castle and the Temple of Claudius,https://historicengland.org.uk/listing/the-list/list-entry/1002217,TL9990925391,599909,225390,NA,51.891200935867516,0.9037460936776827
1002218,Hedingham Castle,https://historicengland.org.uk/listing/the-list/list-entry/1002218,TL7869835847,578698,235865,NA,51.99248086287744,0.601301707405848
1002219,Ashburnam iron furnace site,https://historicengland.org.uk/listing/the-list/list-entry/1002219,TQ 68547 17084,568547,117084,NA,50.928586946818044,0.39701617436693165
1002220,Riverhall blast furnace,https://historicengland.org.uk/listing/the-list/list-entry/1002220,TQ 60127 33571,560127,133571,NA,51.07912115597199,0.2845726591534283
