ListEntry,Name,Grade,hyperlink,NGR,Easting,Northing,lat,lon
1000282,HAM HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000282,TQ 17390 72752,517390,172752,51.441606071222964,-0.3123548023039381
1000283,BATTERSEA PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000283,TQ 28049 77164,528049,177164,51.47894918695761,-0.1574760319805205
1000284,"MONUMENT GROUNDS, SHEFFIELD",II,https://historicengland.org.uk/listing/the-list/list-entry/1000284,SK 36130 86707,436130,386707,53.37599018264915,-1.4583810062722984
1000285,WANDSWORTH PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000285,TQ 24853 75245,524853,175245,51.4624167304701,-0.20415138246887102
1000286,CITY OF LONDON CEMETERY,I,https://historicengland.org.uk/listing/the-list/list-entry/1000286,TQ 42257 86441,542257,186441,51.55891805501046,0.050728028467438686
1000287,OSTERLEY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000287,TQ 14414 78372,514414,178372,51.4927258560503,-0.3533376613240932
1000288,FOOTS CRAY PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000288,TQ4740971818,547881,171667,51.42472461407268,0.12561325721373487
1000289,Lamorbey Park,II,https://historicengland.org.uk/listing/the-list/list-entry/1000289,TQ4669873240,546698,173227,51.43904912076402,0.10925593159945593
1000290,GODMERSHAM PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000290,TR 05674 51238,605675,151237,51.22326115215583,0.9440798553996926
1000291,WALMER CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000291,TR 37579 50111,637579,150111,51.20078049944914,1.3994259280135712
1000292,RAINTHORPE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000292,TM 20255 97315,620255,297318,52.52917688322708,1.2456969885399143
1000293,BELMONT PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000293,TQ9831256532,598489,156354,51.271757731200815,0.8441429204545969
1000294,RIVERHILL HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000294,TQ 54271 51922,554272,151921,51.24560461483507,0.2089184645872828
1000295,OLANTIGH TOWERS,II,https://historicengland.org.uk/listing/the-list/list-entry/1000295,TR 06061 48093,606061,148093,51.19488894804583,0.9477954925100596
1000296,"THE GRANGE, NORTHINGTON",II*,https://historicengland.org.uk/listing/the-list/list-entry/1000296,SU5561836505,455952,136266,51.122953706450396,-1.2018992027815212
1000297,DOGMERSFIELD PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000297,SU 76902 51801,476902,151800,51.26018379002088,-0.8992809768953739
1000298,HALE PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000298,SU1791018737,418363,118535,50.96594605633132,-1.739877258326473
1000299,ALBURY PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000299,TQ 06407 47654,506407,147655,51.21818837186391,-0.47780532853512575
1000300,POLESDEN LACEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000300,TQ1398152424,513951,152331,51.258763059704165,-0.3683465555478454
1000301,BUSBRIDGE LAKES,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000301,SU9756042420,497382,142163,51.170428151686394,-0.6084737947846302
1000302,VANN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000302,SU 98337 37474,498336,137475,51.128123255900846,-0.5961117392684911
1000303,GREAT FOSTERS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000303,TQ 01405 69844,501405,169844,51.418551224771704,-0.5430960954399406
1000304,HOLLYCOMBE HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000304,"SU 84995 29278, SU 84879 28636",484995,129278,51.05656409917064,-0.7886380980058959
1000305,KIDBROOKE PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000305,TQ 41836 34124,541839,134123,51.08889031793943,0.023897947216288313
1000306,HAMMERWOOD PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000306,TQ 43971 38534,543968,138535,51.128007826113645,0.056035332271725906
1000307,GLYNDE PLACE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000307,"TQ4571209812, TQ4552609221",545753,109565,50.86722263975346,0.069908176136757455
1000308,BUXTED PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000308,TQ4795522945,548587,122864,50.98600970908504,0.11556805524254715
1000309,BATTLE ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000309,TQ 74769 15398,574770,115396,50.91157184382293,0.4846725122843579
1000310,MAGDALEN HILL CEMETERY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000310,SU 51247 29288,451247,129288,51.060651267550185,-1.2701092275871844
1000311,BLAKE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000311,TL 53961 05085,553960,205086,51.7233635005371,0.2276136172705552
1000312,AUDLEY END,I,https://historicengland.org.uk/listing/the-list/list-entry/1000312,TL 52292 37889,552293,237887,52.01850888804733,0.2179528901027413
1000313,GOSFIELD HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000313,TL7676829599,577310,229550,51.93620634838003,0.577850230970368
1000314,THORNDON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000314,TQ6097691816,561955,191254,51.596850723273604,0.3368595204510984
1000315,HILL HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000315,TQ4866699477,548872,199628,51.67569712978591,0.15167931843111082
1000316,STANSTEAD BURY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000316,TL 40314 11249,540313,211250,51.782327457370535,0.032659878820752414
1000317,WOODHALL PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000317,TL 31671 18545,531673,218546,51.849987058600504,-0.08974257533008632
1000318,HUGHENDEN MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000318,"SU 85655 94619, SU8618595249",485845,195655,51.653141167720754,-0.7605160394956942
1000319,MENTMORE TOWERS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000319,SP 90480 19125,490480,219126,51.86338939323374,-0.6874335078019146
1000320,INTWOOD HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000320,TG 19424 04033,619426,304034,52.58979052100072,1.2379359126425948
1000321,PAMPISFORD HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000321,TL 50878 48429,550877,248426,52.11357735746386,0.20198752572293832
1000322,FONTHILL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000322,ST9160631687,392594,130710,51.07566589295723,-2.107090055905068
1000323,CLIVEDEN,I,https://historicengland.org.uk/listing/the-list/list-entry/1000323,SU9100085080,490998,184473,51.55181733674769,-0.6889480472704317
1000324,CLAREMONT,I,https://historicengland.org.uk/listing/the-list/list-entry/1000324,TQ1333363470,513333,163347,51.35789949927707,-0.3737029282230471
1000325,FRANKS HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000325,TQ5579667453,555651,167523,51.38541302886341,0.2354648116574406
1000326,STONEHURST,II,https://historicengland.org.uk/listing/the-list/list-entry/1000326,TQ 34807 31857,534807,131857,51.07022005012113,-0.0772921193371214
1000327,STANSTED PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000327,SU 75266 11137,475266,111136,50.89481053529075,-0.9311774408181788
1000328,INKPEN HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000328,SU 35823 63696,435824,163697,51.37120777599765,-1.4867490046090148
1000329,BREAMORE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000329,SU 15099 19105,415099,119105,50.971165776155445,-1.7863339188800722
1000330,Ashridge Estate,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000330,SP9939112329,499391,212302,51.80054025549882,-0.5600255266615235
1000331,GUNTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000331,TG 23168 33924,623168,333924,52.856520590677,1.3133686936935065
1000332,HACKWOOD PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000332,SU 65435 49591,465433,149589,51.24173499190301,-1.0640241416687233
1000333,SANDLEFORD PRIORY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000333,"SU4783664509, SU4743264564",447871,164518,51.37770398323983,-1.3135862107153304
1000334,HALL BARN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000334,"SU9360189207, SU9429789783",494064,188922,51.591306454229226,-0.6435511715195125
1000335,KINGS WESTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000335,"ST 53910 77691, ST 54161 77252",354162,177252,51.49234373909147,-2.661633719306578
1000336,BOWOOD,I,https://historicengland.org.uk/listing/the-list/list-entry/1000336,ST 97561 69689,397561,169689,51.42620269435396,-2.0364693338401203
1000337,NARFORD HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000337,TF 76605 12832,576605,312832,52.6843886051211,0.6112747433126522
1000338,BICTON,I,https://historicengland.org.uk/listing/the-list/list-entry/1000338,"SY 07035 85422, SY 06824 86308",306823,86310,50.66897493001653,-3.319869876436851
1000339,BOUGHTON MONCHELSEA PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000339,TQ 77339 49870,577339,149870,51.22048142237436,0.5380666875028453
1000340,KENSINGTON GARDENS,I,https://historicengland.org.uk/listing/the-list/list-entry/1000340,TQ 26342 80148,526342,180148,51.506149693321085,-0.18097641393265318
1000341,FAULKBOURNE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000341,TL 80382 16480,580382,216480,51.8178319520742,0.6156630338703647
1000342,WOBURN FARM,II,https://historicengland.org.uk/listing/the-list/list-entry/1000342,TQ0549865709,505768,165535,51.37902361428924,-0.4816584372490149
1000343,HATFIELD HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000343,TL 24018 07769,524017,207769,51.7548905197932,-0.20468508279193398
1000344,WOLLATON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000344,SK5289839158,453390,339210,52.94762651752107,-1.2068694180362065
1000345,TREBAH,II,https://historicengland.org.uk/listing/the-list/list-entry/1000345,SW 76889 27346,176889,27345,50.10419190457542,-5.1214321285296025
1000346,ELTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000346,TL0874292967,508742,292967,52.52373762607208,-0.3986586409806462
1000347,UPPARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000347,SU7847017201,478470,117430,50.95097188384879,-0.8842769809385996
1000348,BROCKHURST,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000348,TQ 40667 37310,540667,137310,51.117818830453324,0.008415362074757493
1000349,PITSHILL AND THE MANOR OF DEAN,II,https://historicengland.org.uk/listing/the-list/list-entry/1000349,"SU 94738 22770, SU9473822542",494738,122771,50.99654529885184,-0.651359190888744
1000350,BOCONNOC,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000350,SX1383260490,215138,59470,50.40595237204206,-4.602870740132647
1000351,GRAY'S INN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000351,TQ 30967 81825,530967,181825,51.52016827318029,-0.1137521759657514
1000352,HAGLEY HALL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000352,"SO 92181 81529, SO 92347 80823",392346,280822,52.42532876875659,-2.113985287572194
1000353,"ROYAL HOSPITAL, CHELSEA and RANELAGH GARDENS",II,https://historicengland.org.uk/listing/the-list/list-entry/1000353,TQ 28091 78055,528091,178055,51.486946955830454,-0.15654868920977194
1000354,BOREHAM HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000354,TL 74597 09101,574599,209098,51.753360106366124,0.5281390628772904
1000355,CHATSWORTH HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000355,SK 25318 69986,425318,369986,53.22631963248214,-1.6222230879448796
1000356,WARMLEY HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000356,ST 66882 72998,366882,172998,51.4549860282545,-2.478025257613409
1000357,LINDRIDGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000357,SX8936775604,289031,75212,50.56608710884027,-3.5682217274903842
1000358,DOWN HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000358,TQ 43074 60729,543074,160729,51.32766997219041,0.05212125740273716
1000359,BURGHLEY HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000359,TF 04601 05443,504600,305443,52.63666369466211,-0.45574902477458806
1000360,ROYAL VICTORIA PARK (FORMERLY BRENTRY HOUSE),II,https://historicengland.org.uk/listing/the-list/list-entry/1000360,ST5752478613,357524,178613,51.50484369126184,-2.613375509749897
1000361,THORESBY PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000361,SK6360371536,463603,371171,53.233774419654246,-1.0485818502316169
1000362,HONING HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000362,TG3263028684,632583,328798,52.806543568030484,1.449293417906352
1000363,STOKE PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000363,SU9670082846,497123,182700,51.534860483957026,-0.6011245844180708
1000364,WOBURN ABBEY,I,https://historicengland.org.uk/listing/the-list/list-entry/1000364,SP 96448 33227,496447,233222,51.989087631480935,-0.5968613064683951
1000365,COMBE BANK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000365,TQ 47874 55791,547874,155791,51.282072360459985,0.11891987603428518
1000366,ROTHERFIELD HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000366,TQ 54274 28981,554274,128981,51.0394799553809,0.19912791637301078
1000367,SHIREOAKS HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000367,SK 54567 80255,454567,380255,53.31642314149377,-1.1823834851652266
1000368,CAMPSEY ASHE PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000368,TM3429855595,634469,255515,52.14811222024341,1.425705681570174
1000369,COMPTON VERNEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000369,SP3100352592,431003,252746,52.172109613448754,-1.5480823942705049
1000370,LATIMER PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000370,SU 99484 98861,499484,198862,51.67972159816572,-0.5625157504634971
1000371,WIVENHOE PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000371,TM 03226 24103,603226,224103,51.87844659657954,0.9511240538760308
1000372,WYNYARD PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000372,NZ4116326111,441566,525869,54.62625483109101,-1.357713453993838
1000373,CRYSTAL PALACE PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000373,TQ 34298 70925,534298,170925,51.421435160908935,-0.0699096170025986
1000374,SCAMPSTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000374,SE8642775044,486427,475315,54.166369427637136,-0.6777162473941342
1000375,BOUGHTON HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000375,SP8987579208,489875,279208,52.403511970499515,-0.6803573072649837
1000376,"THE OFFICERS' TERRACE, THE HISTORIC DOCKYARD, CHATHAM",II,https://historicengland.org.uk/listing/the-list/list-entry/1000376,TQ 76009 69139,576009,169139,51.393986719067186,0.528540827267996
1000377,STONELEIGH ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000377,"SP3345571996, SP 31474 70826",431473,270826,52.334622587778995,-1.5395311298838472
1000378,AMPTHILL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000378,TL 02717 38816,502717,238815,52.03823260198255,-0.5039087510302741
1000379,GARENDON,II,https://historicengland.org.uk/listing/the-list/list-entry/1000379,SK 49973 19319,449973,319319,52.76916205422884,-1.2607615807053854
1000380,BURLEY ON THE HILL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000380,"SK8903609483, SK8858708586",488992,310195,52.68215198217768,-0.6850374223952433
1000381,SOMERHILL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000381,TQ 60720 44785,560720,144785,51.17971120411908,0.29802782281606754
1000382,ORCHARDLEIGH,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000382,ST7710651503,377471,151246,51.25992467164809,-2.3242465686691967
1000383,FLITWICK MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000383,TL 02961 33974,502961,233974,51.994678476693615,-0.5018069082928235
1000384,COPPED HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000384,"TL4287700910, TL4319201349",543192,201052,51.68996759522245,0.07017418136296244
1000385,CASTLE ASHBY,I,https://historicengland.org.uk/listing/the-list/list-entry/1000385,SP8576157901,485761,257901,52.21266271673139,-0.7462340596732167
1000386,WARWICK CASTLE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000386,SP 28540 63341,428539,263341,52.267492348372315,-1.5832204989431324
1000387,SALING HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000387,TL 69945 25933,569945,225933,51.90601279100611,0.4690404530631819
1000388,LEES COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000388,TR 02338 54936,602338,154936,51.25767112630812,0.8984452574681203
1000389,Weston Park,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000389,SJ8094809730,380948,309964,52.687026812216594,-2.2832851955220446
1000390,FAWLEY COURT AND TEMPLE ISLAND,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000390,"SU 76497 84011, SU7711984813",476498,184016,51.549858524420486,-0.8981323230455861
1000391,WOTTON HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000391,TQ1219046865,512190,146964,51.21087153365686,-0.39525195846724465
1000392,GREAT HARROWDEN HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000392,SP8849671141,488499,271139,52.33121319769962,-0.7027034639411331
1000393,OLDBURY COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000393,ST 63448 76911,363448,176911,51.48995629456012,-2.5278513732442898
1000394,TORTWORTH COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000394,ST 69376 91740,369376,191740,51.62363877149648,-2.443769599719104
1000395,GROVELANDS PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000395,TQ 30527 94308,530527,194308,51.632448392513815,-0.11545573902555065
1000396,SWAFFHAM PRIOR HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000396,TL 56161 63947,556161,263947,52.25154118128633,0.2862313470582361
1000397,WILBRAHAM TEMPLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000397,TL 55363 57910,555363,257910,52.1975348781196,0.2717807815391214
1000398,DODDINGTON PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000398,TQ 94430 57494,594430,157494,51.28339450670168,0.7866476980680485
1000399,CHIDDINGSTONE CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000399,TQ 49868 45083,549868,145083,51.18533424416958,0.14301390488052357
1000400,MARBLE HILL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000400,TQ 17353 73651,517353,173651,51.449693624337414,-0.3125891127712491
1000401,RIPLEY CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000401,SE 27739 60832,427738,460834,54.04273780267753,-1.5779079418746176
1000402,ALLERTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000402,SE 41202 58432,441202,458432,54.02025400404604,-1.3726372028757505
1000403,RUDDING PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000403,SE3344352753,433499,453087,53.972772580170876,-1.4907861930033077
1000404,ELVASTON CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000404,SK 41482 32897,441482,332897,52.89193049097869,-1.3848819637623089
1000405,Ightham Court,II,https://historicengland.org.uk/listing/the-list/list-entry/1000405,TQ5946457632,559616,157486,51.294135077924025,0.2879018078546448
1000406,TENDRING HALL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000406,TL9900635712,599393,235612,51.98317172632319,0.9021783229810041
1000407,LEIGH COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000407,ST 54319 74811,354320,174811,51.47040978129032,-2.659041540379621
1000408,COMBE ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000408,SP 40102 79655,440102,279655,52.41343109738367,-1.4118470283192768
1000409,REDLEAF,II,https://historicengland.org.uk/listing/the-list/list-entry/1000409,TQ 52071 45316,552071,145316,51.18684652400181,0.17461005033339894
1000410,STUDLEY ROYAL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000410,"SE2782269495, SE2760767054",428631,468706,54.113437011809474,-1.5635303431492573
1000411,BARWICK PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000411,"ST 55946 12980, ST5616514375",355911,114375,50.92713324157528,-2.6286942539688156
1000412,CUSWORTH HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000412,SE 54509 03678,454509,403678,53.52694579744956,-1.1792107962330238
1000413,OULTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000413,SE3558827703,435594,427714,53.744594123858334,-1.4617817155356034
1000414,BEARWOOD COLLEGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000414,SU 77598 68769,477599,168772,51.412668104114495,-0.8856013487391005
1000415,Wentworth Castle Gardens,I,https://historicengland.org.uk/listing/the-list/list-entry/1000415,SE3238602559,432300,402992,53.522609541651995,-1.5142826181181777
1000416,DULWICH PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000416,TQ 33615 73600,533615,173600,51.44563533714422,-0.07871829688922817
1000417,GORHAMBURY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000417,"TL 12324 07297, TL1087608076",511321,207678,51.75673716734897,-0.38856663456339874
1000418,WORTLEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000418,SK 31771 99643,431771,399643,53.49254058358045,-1.5225994979243804
1000419,GROVE HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000419,TQ 21917 74314,521917,174314,51.45468895292556,-0.24671376202004197
1000420,REDLYNCH PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000420,ST6901232274,369841,132385,51.089977896935125,-2.432000534802936
1000421,CHAWTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000421,SU7087436893,471013,136908,51.12705971765913,-0.986603586030509
1000422,Hazlegrove House,II,https://historicengland.org.uk/listing/the-list/list-entry/1000422,ST5974026233,359784,126428,51.03579536233189,-2.5749277666863892
1000423,MAPPERTON HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000423,SY5036399533,350363,99549,50.7933694398808,-2.705612545856691
1000424,LONGFORD CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000424,SU 16827 26726,416828,126728,51.039665362385634,-1.7613587558931838
1000425,SHARDELOES,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000425,SU 93761 96992,493760,196991,51.66388735184961,-0.6457805103549177
1000426,PORT ELIOT,I,https://historicengland.org.uk/listing/the-list/list-entry/1000426,SX3530058944,235476,58819,50.40615270910566,-4.316637898952119
1000427,TRESCO,I,https://historicengland.org.uk/listing/the-list/list-entry/1000427,SV 89373 14171,89373,14171,49.94675181882663,-6.331445675359683
1000428,ENDSLEIGH,I,https://historicengland.org.uk/listing/the-list/list-entry/1000428,SX 38831 77161,238830,77156,50.571857998375066,-4.27738993958838
1000429,ENCOMBE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000429,SY 94469 78303,394470,78303,50.60441871374943,-2.079504520403997
1000430,ATHELHAMPTON,I,https://historicengland.org.uk/listing/the-list/list-entry/1000430,SY7685794330,376981,94262,50.7475001771657,-2.3276364486189154
1000431,BATSFORD PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000431,SP 18264 33804,418263,233803,52.002369344672054,-1.7353755814753795
1000432,CIRENCESTER PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000432,SO9791603285,397916,203123,51.72682079171094,-2.0315727340974075
1000433,SEZINCOTE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000433,SP1715331293,417573,231086,51.97796395639095,-1.7455649529514494
1000434,BLENHEIM PALACE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000434,SP4348816661,443488,216565,51.84599751591983,-1.3701151876512594
1000435,MAGDALEN COLLEGE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000435,SP5237606435,452326,206337,51.7532890107085,-1.2433704580002551
1000436,STONOR,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000436,SU7391789089,474431,189096,51.5958026192599,-0.9268624490596966
1000437,HESTERCOMBE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000437,ST 24147 28896,324147,128898,51.054395924454106,-3.08361904722448
1000438,IFORD MANOR,I,https://historicengland.org.uk/listing/the-list/list-entry/1000438,"ST 79957 59140, ST 80123 58850",379957,159140,51.3309982062279,-2.289066016560469
1000439,LONGLEAT,I,https://historicengland.org.uk/listing/the-list/list-entry/1000439,"ST 84997 42182, ST 82013 43098",382014,143099,51.18683084481346,-2.258730179873108
1000440,WILTON,I,https://historicengland.org.uk/listing/the-list/list-entry/1000440,SU 09443 29678,409443,129678,51.06635951409988,-1.866614128846658
1000441,CHRIST CHURCH,I,https://historicengland.org.uk/listing/the-list/list-entry/1000441,SP5166105679,451722,205690,51.747528253255446,-1.2522156431220686
1000442,MELLS MANOR HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000442,ST 72708 49288,372708,149288,51.242109948339944,-2.39235361458688
1000443,DYRHAM PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000443,ST 74424 75821,374424,175820,51.48075205855539,-2.369688582040124
1000444,GOLDNEY HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000444,ST 57401 72734,357401,172734,51.451976444835125,-2.614436598018503
1000445,DEANERY GARDEN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000445,SU7567875617,475677,175595,51.47426580037099,-0.9117754966457446
1000446,WADDESDON MANOR,I,https://historicengland.org.uk/listing/the-list/list-entry/1000446,SP7278116073,474023,216188,51.83940143549394,-0.9270038110256646
1000447,WEST WYCOMBE PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000447,SU8301094251,483304,194068,51.63925698347256,-0.7976145136233437
1000448,CAERHAYS CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000448,SW9691442068,197160,41109,50.23509847930822,-4.845679986081218
1000449,LANHYDROCK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000449,SX 09442 63329,209443,63328,50.438789820732616,-4.684883199591064
1000450,HARDWICK HALL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000450,SK 46496 64072,446496,364073,53.171745642381886,-1.3058792855179304
1000451,KEDLESTON HALL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000451,SK3056540741,431357,340749,52.96319555122454,-1.5346114675375038
1000452,CASTLE DROGO,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000452,SX 72797 90074,272797,90073,50.69635163487646,-3.8024328519779402
1000453,Dartington Hall,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000453,SX8004362583,280043,62475,50.449815490748314,-3.6909779649468333
1000454,Sherborne Castle,I,https://historicengland.org.uk/listing/the-list/list-entry/1000454,ST 65861 16382,365947,116402,50.94604184007239,-2.486092890281634
1000455,BRAXTED PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000455,TL8509215999,585677,215512,51.80740569008258,0.6918768701194467
1000456,KIFTSGATE COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000456,SP1672642988,416868,242910,52.08429009059737,-1.7552498398410499
1000457,WESTONBIRT,I,https://historicengland.org.uk/listing/the-list/list-entry/1000457,ST8525290049,385655,190052,51.60911537687768,-2.2085474201038937
1000458,Croome Court,I,https://historicengland.org.uk/listing/the-list/list-entry/1000458,"SO8850444750, SO8670044726",388504,244690,52.100424944865935,-2.1692419023307594
